institution,project_id,country,title,description,amount_original,original_currency,amount_eur,amount_usd,approval_date,approval_year,closing_date,status,sector,instrument_type,public_private,implementing_entity,source_url,financial_intermediary,guarantee_blended,eu_alignment,humanitarian_dev
Chinese donors,55706,Central African Republic,Chinese Embassy donates medical supplies to the Central African Republic Ministry of Health,"On June 5th, 2018, the Chinese Embassy handed over a donation of medical supplies to the Central African Republic Ministry of Health. The exact equipment donated is unknown. The value of the supplies is unknown. It appears to be a one-time donation.",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,health,grant,public,Chinese Embassy,,no,no,,development
Chinese donors,55708,Central African Republic,Chinese Embassy donates money to support the United Nations Food Program food aid in the Central African Republic,"On May 31, 2018, the Chinese Embassy handed over money to the United Nations World Food Program to support its food aid to the Central African Republic. Though the money was handed over by the Chinese Embassy, the source specifies that the Chinese government provided the funding. This is part of a l",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Active,food security,grant,public,Unspecified Chinese Government Institution,,no,no,,humanitarian
Chinese donors,56052,Central African Republic,Chinese government donates RMB 10 million in the form of 820 tons of food aid to the Central African Republic,"On May 24, 2019, the Chinese government signed a food aid transfer certificate to government officials from the Central African Republic. Chinese Ambassador to Central Africa Chen Dong and Central Africa Minister of Economy, Planning and Cooperation Félix Moloua signed the food aid handover certific",1647828.82716547,USD (2021 constant),1395283.0,1647828.82716547,2018-01-01,2018.0,,Closed,food security,grant,public,Unspecified Chinese Government Institution,,no,no,,humanitarian
Chinese donors,56093,Central African Republic,China agrees to launch 'Bright Action' (光明行) project in Central African Republic to provide free medical services to cataract patients (Linked to Project ID#86383),"In December of 2018, the Chinese embassy announced that the Chinese government pledged in a September 2018 meeting between President Tudavela and Xi Jinping to launch the Guangmingxing, or ""Bright Action"" project in 2019 to provide free medical services to cataract patients. On September 16th, 2019,",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,health,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,56094,Central African Republic,"Chinese embassy organizes free health clinic in Damara, Central African Republic (Linked to ID# 55646)","On December 16, 2018, as part of the efforts of the 16th batch of Chinese Medical teams (ID# 55646) the Chinese embassy organized a free health clinic in the city of Damara, Ombella M’poko province. The team set up an inspection table and offered free consultations. The doctors saw nearly 400 patien",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,health,technical assistance,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,56095,Central African Republic,Chinese embassy donates learning and sports materials to village of Bagandou of Central African Republic,"On December 7th, 2018, the Chinese embassy donated learning and sports materials to the village of Bagandou during a visit by ambassador Chen Dong. The monetary value of the donation is unknown.",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,transport,grant,public,Chinese Embassy,,no,no,,development
Chinese donors,56096,Central African Republic,Chinese embassy donates 100 table-benches worth 7 million CFA francs to Bangui’s Benzvi Primary School in Central African Republic,"On November 16th of 2018, the Chinese embassy donated 100 table-benches to the Benz-Vi Primary School in Bangui. A handover ceremony was held at the school itself. Ambassador Chen Dong, the wife of the President of Central Africa Marguerite ""Tina"" Touadéra, and Minister of Primary Education of Centr",13728.5374035464,USD (2021 constant),11625.0,13728.5374035464,2018-01-01,2018.0,,Closed,education,grant,public,Chinese Embassy,,no,no,,development
Chinese donors,56103,Central African Republic,Zhejiang Provincial Government donates medical equipment worth CAF 2 billion to China-Africa Friendship Hospital in Bangui,"On August 6, 2018, the Chinese National Health Commission and the Zhejiang Provincial Government donated 2 billion CAF worth of medical equipment — including digital ultrasound machine, a digital x-ray machine, an anesthesia machine, a blood aspirator for surgical procedures, a ventilator, and other",3922439.25815611,USD (2021 constant),3321286.0,3922439.25815611,2018-01-01,2018.0,,Closed,health,grant,public,National Health Commission of China|Zhejiang Provincial Government,,no,no,,development
Chinese donors,56121,Central African Republic,Chinese Embassy donates antimalarial drugs to the Central African Ministry of Public Health and Population,"On February 6th of 2018, the Chinese Embassy donated antimalarial drugs to the Central African Ministry of Public Health and Population. At the Handover Ceremony held in the Ministry of Public Health and Population, Chinese Ambassador to the Central African Republic Ma Fulin and Minister of Health a",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,health,grant,public,Chinese Embassy,,no,no,,development
Chinese donors,56353,Central African Republic,China Communication Construction Company (CCCC) signs a memorandum of understanding with the Central African National Material Board,"On Wednesday, September 5, 2018, Liu Qitao, Secretary of the Party Committee and Chairman of China Communications Construction, met with the President of the Central African Republic, Faustin-Archange Touadéra, during the Beijing Summit of the Forum on China-Africa Cooperation. Liu Qitao pledged tha",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Pipeline: Pledge,transport,other,public,"China Communications Construction Co., Ltd. (CCCC)",,no,no,,development
Chinese donors,56589,Central African Republic,Chinese Government pledges financing for Barthélemy Boganda Sports Complex Rehabilitation Project (Linked to #352),"On May 7, 2018, the Chinese Government signed an unspecified agreement with the Central African Republic Minister of Small and Medium Enterprises, Handicrafts and the Informal Sector for the Barthélemy Boganda Sports Complex Rehabilitation Project in Bangui. It is unclear whether the Chinese Governm",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Pipeline: Pledge,transport,other,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,86391,Central African Republic,The Chinese Embassy donates school supplies to Mbaiki Girls’ School (linked to Project ID#55700),"On December 7, 2018, the Chinese Embassy and Huawei Zhongfei company held a donation ceremony at the Mbaiki Girl's School. At this ceremony the Embassy handed over school bags, signature pens, pencils, workbooks, sports balls and other materials to the Mbaiki Girls’ School in cooperation with the ""M",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,transport,grant,public,Chinese Embassy,,no,no,,development
Chinese donors,86634,Central African Republic,China provides a media seminar to train Central African journalists in October 2018,"On October 10, 2018, Vice President Zhang Genfu of Zhejiang Normal University held a seminar on media in the Central African Republic to help train 23 Central African journalists in communication. 15 themes were developed during the 21-day seminar. The overall objective of the seminar was to train j",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Active,education,technical assistance,public,Zhejiang Normal University (ZJNU),,no,no,,development
Chinese donors,92389,Central African Republic,Chinese Government provides grant — via ETCA — for University of Bangui Amphitheater Construction Project,"In September 2018, the Chinese Government and the Government of the Central African Republic signed another ETCA, which committed RMB 200 million of grant funding for multiple projects, including the University of Bangui Amphitheater Construction Project. Then, on June 25, 2019, the Chinese Governme",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Pipeline: Commitment,education,grant,public,China Ministry of Commerce,,no,no,,development
Chinese donors,93051,Central African Republic,The Government of China provides policy and sector strategy support to improve legal framework of oil and petroleum sector in the Central African Republic,"The Chinese government provided the Central Africa Republic with documents and assistance in developing the legal framework of the oil and petroleum sector. After acknowledging the impact of oil growth in a country and its ability to help with development, China wants to assist the legal, policy, an",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Active,energy,technical assistance,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,55799,Chad,Chinese Embassy provides funding for the construction of the Mabrouka Village Water Tower in 2018,"On December 5th, 2018, a handover ceremony was held for the Chinese-assisted Mabrouka Village Water Tower project. The project was funded through the Chinese Embassy in Chad and was implemented by the Fondation Grand Coeur (“大爱”基金会). The project involved the construction of a 65 meter deep well, a 3",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,water and sanitation,grant,public,Chinese Embassy,,no,no,,development
Chinese donors,55815,Chad,China provides a donation of office supplies to newspaper offices in Chad in 2018,"On December 20, 2018, Li Jinjin, the ambassador to Chad, attended a ceremony for donating office supplies to the L'info newspaper office. The materials donated were the most urgently needed equipment for the newspapers, which would allow for more efficient news compilation and reporting. The cost of",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,transport,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,55852,Chad,China donates police training equipment to Chad in 2018,"On April 16, 2018, China donated police training equipment to Chad. The ceremony was overseen and attended by Ambassador Wu Jie and the Minister of Territorial Administration, Public Security and Local Administration, Ahmed Mohamed al-Bashir. The donation amount of the project is unknown.",0.0,USD (2021 constant),0.0,0.0,2018-01-01,2018.0,,Closed,fragility and conflict,grant,public,Unspecified Chinese Government Institution,,no,no,,development
Chinese donors,55975,Chad,Chinese Government provides CFA 50 billion grant for N’Djamena Stadium Construction Project,"In July 2016, a feasibility study was carried out to construct a stadium in N'Djamena. One month later, the Chinese Government announced that it would finance the construction of a modern stadium — with 30,000 seats — in the capital city of N'Djamena. The reported size of its grant commitment is CFA",98060981.4539028,USD (2021 constant),83032160.0,98060981.4539028,2018-01-01,2018.0,,Active,transport,grant,public,China Ministry of Commerce,,no,no,,development
